bugswarm-sandbox/bugs/rinde/RinSim/45948363/pre_bug/scenario/src/main/java/com/github/rinde/rinsim/scenario/ScenarioIO.java;bugswarm-sandbox/bugs/rinde/RinSim/45948363/bug/scenario/src/main/java/com/github/rinde/rinsim/scenario/ScenarioIO.java;com.github.rinde.rinsim.scenario$ScenarioIO;com.github.rinde.rinsim.scenario$ScenarioIO;15;[UpdateOperation, DeleteOperation, DeleteOperation, DeleteOperation, DeleteOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation];"[]";[];[];[];[];[]
bugswarm-sandbox/bugs/rinde/RinSim/45948363/pre_bug/scenario/src/main/java/com/github/rinde/rinsim/scenario/TimedEvent.java;bugswarm-sandbox/bugs/rinde/RinSim/45948363/bug/scenario/src/main/java/com/github/rinde/rinsim/scenario/TimedEvent.java;com.github.rinde.rinsim.scenario$TimedEvent;com.github.rinde.rinsim.scenario$TimedEvent;6;[DeleteOperation, DeleteOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation];"[]";[];[];[];[];[]
bugswarm-sandbox/bugs/rinde/RinSim/45948363/pre_bug/core/src/main/java/com/github/rinde/rinsim/core/model/ModelManager.java;bugswarm-sandbox/bugs/rinde/RinSim/45948363/bug/core/src/main/java/com/github/rinde/rinsim/core/model/ModelManager.java;com.github.rinde.rinsim.core.model$ModelManager;com.github.rinde.rinsim.core.model$ModelManager;1;[InsertOperation];"[]";[];[];[];[];[]
bugswarm-sandbox/bugs/rinde/RinSim/45948363/pre_bug/io/src/main/java/com/github/rinde/rinsim/io/FileProvider.java;bugswarm-sandbox/bugs/rinde/RinSim/45948363/bug/io/src/main/java/com/github/rinde/rinsim/io/FileProvider.java;com.github.rinde.rinsim.io$FileProvider;com.github.rinde.rinsim.io$FileProvider;3;[InsertOperation, InsertOperation, InsertOperation];"[]";[];[];[];[];[]
bugswarm-sandbox/bugs/rinde/RinSim/45948363/pre_bug/experiment/src/main/java/com/github/rinde/rinsim/experiment/Experiment.java;bugswarm-sandbox/bugs/rinde/RinSim/45948363/bug/experiment/src/main/java/com/github/rinde/rinsim/experiment/Experiment.java;com.github.rinde.rinsim.experiment$Experiment;com.github.rinde.rinsim.experiment$Experiment;2;[InsertOperation, InsertOperation];"[]";[];[];[];[];[]
bugswarm-sandbox/bugs/rinde/RinSim/45948363/pre_bug/experiment/src/main/java/com/github/rinde/rinsim/experiment/JppfComputer.java;bugswarm-sandbox/bugs/rinde/RinSim/45948363/bug/experiment/src/main/java/com/github/rinde/rinsim/experiment/JppfComputer.java;com.github.rinde.rinsim.experiment$JppfComputer;com.github.rinde.rinsim.experiment$JppfComputer;7;[DeleteOperation, DeleteOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation];"[]";[];[];[];[];[]
bugswarm-sandbox/bugs/rinde/RinSim/45948363/pre_bug/scenario-util/src/main/java/com/github/rinde/rinsim/scenario/gendreau06/Gendreau06Parser.java;bugswarm-sandbox/bugs/rinde/RinSim/45948363/bug/scenario-util/src/main/java/com/github/rinde/rinsim/scenario/gendreau06/Gendreau06Parser.java;com.github.rinde.rinsim.scenario.gendreau06$Gendreau06Parser;com.github.rinde.rinsim.scenario.gendreau06$Gendreau06Parser;1;[InsertOperation];"[]";[];[];[];[];[]
bugswarm-sandbox/bugs/rinde/RinSim/45948363/pre_bug/scenario-util/src/main/java/com/github/rinde/rinsim/scenario/generator/Models.java;bugswarm-sandbox/bugs/rinde/RinSim/45948363/bug/scenario-util/src/main/java/com/github/rinde/rinsim/scenario/generator/Models.java;com.github.rinde.rinsim.scenario.generator$Models;com.github.rinde.rinsim.scenario.generator$Models;1;[UpdateOperation];"[]";[];[];[];[];[]
bugswarm-sandbox/bugs/rinde/RinSim/45948363/pre_bug/scenario-util/src/main/java/com/github/rinde/rinsim/scenario/generator/TimeSeries.java;bugswarm-sandbox/bugs/rinde/RinSim/45948363/bug/scenario-util/src/main/java/com/github/rinde/rinsim/scenario/generator/TimeSeries.java;com.github.rinde.rinsim.scenario.generator$TimeSeries;com.github.rinde.rinsim.scenario.generator$TimeSeries;3;[DeleteOperation, InsertOperation, MoveOperation];"[VMD(deleted call to=checkArgument(boolean))]";[VoidMethodDeletion];[231-231];[9-37];[230-232];[7-22]
bugswarm-sandbox/bugs/rinde/RinSim/45948363/pre_bug/geom/src/main/java/com/github/rinde/rinsim/geom/AbstractGraph.java;bugswarm-sandbox/bugs/rinde/RinSim/45948363/bug/geom/src/main/java/com/github/rinde/rinsim/geom/AbstractGraph.java;com.github.rinde.rinsim.geom$AbstractGraph;com.github.rinde.rinsim.geom$AbstractGraph;1;[UpdateOperation];"[]";[];[];[];[];[]
bugswarm-sandbox/bugs/rinde/RinSim/45948363/pre_bug/geom/src/main/java/com/github/rinde/rinsim/geom/Graphs.java;bugswarm-sandbox/bugs/rinde/RinSim/45948363/bug/geom/src/main/java/com/github/rinde/rinsim/geom/Graphs.java;com.github.rinde.rinsim.geom$Graphs;com.github.rinde.rinsim.geom$Graphs;17;[UpdateOperation, UpdateOperation, DeleteOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, InsertOperation, MoveOperation, MoveOperation, MoveOperation, MoveOperation, MoveOperation, MoveOperation, MoveOperation, MoveOperation];"[]";[];[];[];[];[]
bugswarm-sandbox/bugs/rinde/RinSim/45948363/pre_bug/geom/src/main/java/com/github/rinde/rinsim/geom/MultimapGraph.java;bugswarm-sandbox/bugs/rinde/RinSim/45948363/bug/geom/src/main/java/com/github/rinde/rinsim/geom/MultimapGraph.java;com.github.rinde.rinsim.geom$MultimapGraph;com.github.rinde.rinsim.geom$MultimapGraph;2;[DeleteOperation, InsertOperation];"[]";[];[];[];[];[]
bugswarm-sandbox/bugs/rinde/RinSim/45948363/pre_bug/geom/src/main/java/com/github/rinde/rinsim/geom/TableGraph.java;bugswarm-sandbox/bugs/rinde/RinSim/45948363/bug/geom/src/main/java/com/github/rinde/rinsim/geom/TableGraph.java;com.github.rinde.rinsim.geom$TableGraph;com.github.rinde.rinsim.geom$TableGraph;2;[DeleteOperation, InsertOperation];"[]";[];[];[];[];[]
